index	D01E01C	D01E01D	D01E01I	D01E01J	D01E02C	D01E02D	D01E02I	D01E02J	D01E03C	D01E03D	D01E03I	D01E03J	D01E04C	D01E04D	D01E04I	D01E04J	D01E05C	D01E05D	D01E05I	D01E05J	D01E06C	D01E06D	D01E06I	D01E06J	D01E07C	D01E07D	D01E07I	D01E07J	D01E08C	D01E08D	D01E08I	D01E08J	D01E09C	D01E09D	D01E09I	D01E09J	D01E10C	D01E10D	D01E10I	D01E10J	D04E01C	D04E01D	D04E01I	D04E01J	D04E02C	D04E02D	D04E02I	D04E02J	D04E03C	D04E03D	D04E03I	D04E03J	D04E04C	D04E04D	D04E04I	D04E04J	D04E05C	D04E05D	D04E05I	D04E05J	D04E06C	D04E06D	D04E06I	D04E06J	D04E07C	D04E07D	D04E07I	D04E07J	D04E08C	D04E08D	D04E08I	D04E08J	D04E09C	D04E09D	D04E09I	D04E09J	D04E10C	D04E10D	D04E10I	D04E10J	D07E01C	D07E01D	D07E01I	D07E01J	D07E02C	D07E02D	D07E02I	D07E02J	D07E03C	D07E03D	D07E03I	D07E03J	D07E04C	D07E04D	D07E04I	D07E04J	D07E05C	D07E05D	D07E05I	D07E05J	D07E06C	D07E06D	D07E06I	D07E06J	D07E07C	D07E07D	D07E07I	D07E07J	D07E08C	D07E08D	D07E08I	D07E08J	D07E09C	D07E09D	D07E09I	D07E09J	D07E10C	D07E10D	D07E10I	D07E10J	D14E01C	D14E01D	D14E01I	D14E01J	D14E02C	D14E02D	D14E02I	D14E02J	D14E03C	D14E03D	D14E03I	D14E03J	D14E04C	D14E04D	D14E04I	D14E04J	D14E05C	D14E05D	D14E05I	D14E05J	D14E06C	D14E06D	D14E06I	D14E06J	D14E07C	D14E07D	D14E07I	D14E07J	D14E08C	D14E08D	D14E08I	D14E08J	D14E09C	D14E09D	D14E09I	D14E09J	D14E10C	D14E10D	D14E10I	D14E10J	D21E01C	D21E01D	D21E01I	D21E01J	D21E02C	D21E02D	D21E02I	D21E02J	D21E03C	D21E03D	D21E03I	D21E03J	D21E04C	D21E04D	D21E04I	D21E04J	D21E05C	D21E05D	D21E05I	D21E05J	D21E06C	D21E06D	D21E06I	D21E06J	D21E07C	D21E07D	D21E07I	D21E07J	D21E08C	D21E08D	D21E08I	D21E08J	D21E09C	D21E09D	D21E09I	D21E09J	D21E10C	D21E10D	D21E10I	D21E10J	D28E01C	D28E01D	D28E01I	D28E01J	D28E02C	D28E02D	D28E02I	D28E02J	D28E03C	D28E03D	D28E03I	D28E03J	D28E04C	D28E04D	D28E04I	D28E04J	D28E05C	D28E05D	D28E05I	D28E05J	D28E06C	D28E06D	D28E06I	D28E06J	D28E07C	D28E07D	D28E07I	D28E07J	D28E08C	D28E08D	D28E08I	D28E08J	D28E09C	D28E09D	D28E09I	D28E09J	D28E10C	D28E10D	D28E10I	D28E10J	D35E01C	D35E01D	D35E01I	D35E01J	D35E02C	D35E02D	D35E02I	D35E02J	D35E03C	D35E03D	D35E03I	D35E03J	D35E04C	D35E04D	D35E04I	D35E04J	D35E05C	D35E05D	D35E05I	D35E05J	D35E06C	D35E06D	D35E06I	D35E06J	D35E07C	D35E07D	D35E07I	D35E07J	D35E08C	D35E08D	D35E08I	D35E08J	D35E09C	D35E09D	D35E09I	D35E09J	D35E10C	D35E10D	D35E10I	D35E10J	D42E01C	D42E01D	D42E01I	D42E01J	D42E02C	D42E02D	D42E02I	D42E02J	D42E03C	D42E03D	D42E03I	D42E03J	D42E04C	D42E04D	D42E04I	D42E04J	D42E05C	D42E05D	D42E05I	D42E05J	D42E06C	D42E06D	D42E06I	D42E06J	D42E07C	D42E07D	D42E07I	D42E07J	D42E08C	D42E08D	D42E08I	D42E08J	D42E09C	D42E09D	D42E09I	D42E09J	D42E10C	D42E10D	D42E10I	D42E10J
genus306	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3431	29	0	19	146	31	0	0	72	24	0	11	283	63	0	0	464	56	0	0	4471	0	0	18	7958	73	0	0	522	7	21	0	72	24	0	0	1529	34	7	23	9215	110	118	0	2949	30	0	13	3741	0	0	6	2232	6	0	8	5755	53	121	124	2119	0	0	0	3851	14	13	24	7241	0	0	0	3496	0	0	0	1937	23	0	0	2203	54	0	0	1275	0	0	0	3169	112	42	0	1873	51	0	0	2770	2	0	0	3352	0	0	4	1094	0	0	0	930	44	0	0	2886	0	0	0	1788	0	0	88	408	0	0	0	561	23	0	0	1124	53	0	0	3411	11	0	37	1437	0	0	0	1432	0	0	91	1964	0	0	50	1798	0	0	24	2702	23	0	17	856	24	0	4	348	0	0	0	312	0	0	6	1414	0	0	0	267	7	0	0	368	0	0	0	1453	12	0	0	1177	16	0	39	307	40	0	2	578	12	5	5	757	0	10	0	919	0	0	0	592	0	0	37	469	0	0	0	719	12	0	8	860	33	54	0	1735	50	10	4	391	0	0	18	60	31	0	0	835	0	0	0	1061	10	0	0	507	21	0	0	2476	0	0	24	1799	9	0	0	347	0	0	3	729	0	0	0	522	9	0	0	1012	0	0	0	1061	0	0	31	917	0	0	15	610	0	0	0
genus307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	175	0	0	6	179	0	0	0	291	0	0	0	0	0	0	0	17	0	0	0	58	0	0	0	126	0	0	0	39	0	0	0	61	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	83	0	0	14	13	0	3	0	45	0	0	0	26	0	0	0	0	0	0	0	28	0	0	0	5	0	0	0	13	0	0	0	108	0	0	0	26	0	0	0	12	0	0	10	26	0	0	0	15	0	0	0	13	0	0	0	42	0	0	0	13	0	0	0	0	0	0	0
genus309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	67	0	0	0	134	0	0	0	12	0	0	0	57	0	0	0	25	0	0	0	44	0	0	0	27	0	0	0	0	0	0	0	356	0	0	0	84	0	0	0	116	0	0	0	201	0	0	0	0	0	0	0	43	0	0	0	30	0	0	15	69	0	0	0	7	0	0	0	16	0	0	0	151	0	0	0	36	0	0	0	26	0	0	0	32	0	0	0	184	0	9	0	32	0	0	0	63	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	21	0	0	0	66	0	0	0	43	0	0	0	36	0	0	0	45	0	0	0	36	0	0	0	18	0	0	0	14	0	0	0	82	0	0	0	45	0	0	2
genus310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	6	0	0	0	7	0	0	0	4	0	0	0	20	0	0	0	6	0	0	0	10	8	12	0	0	0	6	0	0	9	0	0	0	7	0	0	0	19	4	0	2	0	0	0	0	9	0	0	0	0	4	0	0	32	36	0	0	9	0	0	0	20	9	0	11	0	0	0	4	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	13	13	0	4	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	0	29	4	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	11	0	11	0	0	0	0	7	10	0	10	5	0	0	0	0	0	0	0	21	19	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	13	0	0	0	0	0	0
genus311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus313	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8566	165	8	91	6160	292	28	84	9950	2149	33	176	9714	347	6	59	8325	148	27	48	8602	40	3	103	9550	402	15	25	3971	325	62	57	7563	16	0	18	6756	146	93	149	6888	142	262	130	5154	68	81	133	7228	18	116	68	1412	25	21	20	7319	144	563	300	3829	45	0	51	9523	51	292	141	2623	69	0	68	4041	45	10	48	7445	45	28	9	2715	12	0	8	6280	0	12	49	3290	163	31	30	2558	47	0	4	6367	35	48	9	4755	36	8	44	3182	9	3	0	4341	54	0	97	17824	216	21	38	6155	116	78	510	1475	31	3	10	1497	40	0	8	2738	44	0	66	1161	15	7	268	3967	5	16	28	1811	21	0	656	2958	16	0	333	4359	17	0	262	2242	43	0	155	10457	42	0	98	912	9	0	7	1176	25	7	126	1932	5	2	19	362	22	0	20	7615	17	11	67	3102	0	152	38	2240	4	18	246	930	14	7	159	455	4	19	66	7748	9	21	43	1326	12	0	47	1388	0	0	128	1949	5	0	35	2710	12	0	285	298	31	199	4	1710	18	13	27	1271	25	5	107	70	31	0	20	5283	0	4	103	3065	19	8	58	2331	19	0	0	1003	0	0	339	2782	0	57	9	1648	8	3	121	957	0	8	4	2327	0	0	37	1459	36	0	0	2025	18	0	240	781	3	0	34	998	3	0	80
genus314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	1	0	0	0	0	13	0	0	4	0	0	0	0	11	25	20	5	32	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	6	0	0	0	12	0	0	0	2	0	10	19	0	0	23	31	0	9	10	0	20	0	0	0	18	0	15	12	25	0	0	0	14	27	0	0	7	46	0	0	19	0	0	0	19	0	0	0	20	43	0	0	15	0	0	0	8	16	0	0	4	0	0	0	5	0	0	0	28	12	0	0	11	1	0	0	7	8	0	0	15	14	0	0	0	0	0	0	8	0	0	0	6	20	0	0	5	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19	0	0	0	16	0	0	0	13	0	0	5	0	0	0	3	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	20	0	0	0	26	33	0	0	0	31	0	0	7	4	0	0	11	0	0	0	3	13	0	0	17	0	0	0	16	0	0	0	6	0	0	0	8	14	0	7	18	0	0	7	14	26	0	0	18	25	0	0	0	0	0	0	0	18	0	0
genus316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	250	0	0	0	37	0	0	0	185	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	19	0	0	0	31	0	0	10	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	25	0	0	0	0	0	0	0	24	0	0	0	26	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	133	0	0	0	53	0	0	0	91	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	17	0	0	0	22	0	0	0	0	0	0	0	17	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	22	0	0	0	13	0	0	0	48	0	0	0	12	0	0	0	18	0	0	0	0	0	0	0	20	0	0	0	30	0	0	0	0	0	0	0	40	0	0	0	9	0	0	0
genus318	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	134	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	16	0	0	0	0	148	0	0	0	303	0	0	0	54	0	0	0	77	0	14	0	0	0	0	0	241	3	0	12	134	0	0	0	44	0	0	0	279	0	0	0	67	16	0	6	89	0	2	0	63	13	0	0	163	0	0	0	7	0	0	0	41	0	0	0	80	0	0	0	44	0	0	0	35	0	0	0	58	0	0	68	41	0	0	0	37	0	0	7	0	0	0	0	332	0	0	15	27	0	0	0	177	0	0	60	123	0	0	24	60	0	0	53	64	0	0	17	163	0	0	0	19	0	0	0	32	0	0	0	43	0	0	0	82	0	0	0	149	0	0	0	57	0	0	0	94	0	0	12	0	0	0	0	123	0	0	0	43	0	0	0	43	0	0	0	68	0	0	0	128	0	0	0	128	0	0	44	282	0	0	0	29	0	0	0	256	0	0	15	0	0	0	0	250	0	0	18	75	0	0	0	86	0	0	0	62	0	0	12	163	0	0	0	184	0	0	11	32	0	0	0	84	0	0	0	121	0	0	0	91	0	0	12	43	0	0	0	205	0	0	11
genus320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	18	0	0	0	15	11	0	0	27	21	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	7	0	0	0	9	5	0	0	10	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	160	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	92	0	0	0	82	0	0	0	85	0	0	0	175	0	0	0	206	0	0	0	0	10	0	0	406	7	0	0	208	7	0	0	286	0	4	0	30	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	10	0	0	0	0	37	0	0	0	9	0	0	0	14	0	0	0	0	0	17	0	0	0	0	0	9	0	0	0	0	0	0	15	6	0	0	0	0	2874	0	7	30	2045	0	0	12	0	0	0	0	0	0	8	25	122	5	0	9	1020	0	17	20	10	0	0	0	0	7	0	0	0	0	0	0	2045	0	0	0	3235	0	0	0	2752	26	60	0	879	17	0	0	0	0	0	0	68	6	0	16	1945	0	0	0	734	4	0	5	630	0	0	8	394	11	25	78	1345	12	0	0	201	5	0	0	207	0	0	12	1301	3	0	32	1483	0	0	8	2636	6	0	80	1354	0	0	61	881	35	0	0	906	0	0	49	155	6	0	24	53	0	0	0	122	0	0	10	54	0	0	0	578	12	0	8	90	0	0	19	0	0	0	0	34	0	0	91	0	13	0	0	136	0	0	0	72	19	10	0	326	0	0	5	1465	0	0	25	471	0	0	0	2607	0	0	51	328	0	34	0	418	0	0	0	442	22	0	0	21	0	0	0	335	0	0	0	737	0	0	0	827	0	0	0	199	0	0	81	714	0	10	0	681	0	0	29	698	0	0	0	464	0	0	0	438	9	0	0	1537	0	0	37	74	0	0	0	408	7	0	31
genus323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	89	0	0	0	386	0	0	0	303	0	0	0	0	0	0	0	210	0	0	0	327	0	0	0	18	0	0	0	88	0	0	0	32	0	0	0	89	0	0	0	1221	0	0	0	10	0	0	0	12	0	0	0	1487	0	0	0	10	0	0	23	134	0	0	22	144	0	0	0	46	0	0	0	26	0	0	0	60	0	0	0	105	0	0	0	672	0	0	0	3024	0	0	0	706	0	0	0	63	0	0	0	20	0	0	6	37	0	0	0	137	0	0	0	740	0	0	0	60	0	0	0	86	0	0	6	28	0	0	0	0	0	0	19	18	0	14	0	161	0	0	0	49	10	0	0	0	0	0	0	31	0	0	0	21	0	0	0	0	0	0	0	483	0	0	0	77	0	0	0	54	0	0	0	33	0	0	0	92	0	0	0	149	0	0	0	175	0	0	18	65	0	0	0	23	0	0	0
